,GenNorm,LogNorm,T
ASML,0.7615739050592987,0.45239729776561755,0.6992163877413655
ASND,0.9657500951629188,0.2787643498090423,0.7523566554504639
ASNS,0.996646721485966,0.5839091629285063,0.9595802120833784
ASO,0.9807337949377197,0.9477816689624151,0.9648195850030922
ASPI,0.9994245870710234,0.9876480305062132,0.9988693887574019
ASPN,0.9656340169694603,0.21384675780750584,0.8908659842737813
ASPS,9.493406424533627e-11,9.522932547430848e-07,0.9965477302611125
ASR,0.07791795163686688,0.04852181724990834,0.2886916687504548
ASRT,0.4346448034321557,0.11597371496726228,0.572024676877241
ASRV,1.1917533751920035e-19,6.098488335239105e-15,1.4889347586071988e-18
ASST,0.7108254524267102,0.09131480999874597,0.9920754087356579
ASTC,0.0004719499930981651,0.00048676818802219845,0.0029704539587456225
ASTE,0.0007682122634179445,0.0013371638513814954,0.0016758903412052994
ASTI,0.3346072592190794,0.04286495754193265,0.755308903258084
ASTL,0.07791795159564985,0.02639603233043486,0.09740361788358332
ASTR,0.003545255091291888,3.173774985240165e-08,0.013605454159000607
ASTS,2.7351554834571666e-08,1.15833513929201e-09,1.993285067504796e-06
ASUR,0.011023600352586982,0.07725926345804301,0.05531670128428323
ASX,0.5699416900206646,0.7415478604735393,0.7778762259070571
ASXC,7.682212286859844e-09,1.145802200131429e-06,4.4737029759864657e-17
ASYS,4.360664914332869e-17,2.0853950222462233e-17,3.862031098242937e-43
ATAI,0.8499350044971659,0.9338267428914621,0.8919937450400747
ATAT,0.8764881364658564,0.9652859223786336,0.9685362023560415
ATEC,0.7567526035513303,0.15991178324935407,0.9062689993856416
ATEK,6.655149475383503e-12,5.53707780392166e-12,2.6932520372004274e-12
ATEN,0.9695861747602477,0.8472981145051421,0.9900387005471188
ATER,0.8794522937742769,0.5045021818747457,0.84559500780896
ATEX,0.7997366554122551,0.05942864845096141,0.6007712656071829
ATGE,0.013350533510075535,0.046537945790593005,0.014127820026507476
ATGL,0.22524090907639172,0.019936354385795996,0.46046322594764977
ATHA,0.9954404577832512,0.4145567123238353,0.9693205196581717
ATHE,0.0016855812359303224,0.07419298201261837,0.19716206914039602
ATHM,0.42269042473375484,0.9142238468338306,0.707568770388943
ATI,0.8407810547450981,0.7794400712337215,0.7858546472127095
ATIF,0.8418069098266285,0.8754080628959797,0.8754916432848524
ATIP,0.3385767563285098,0.0014204492506023625,0.6663418336637361
ATKR,0.9975244254291534,0.578833516857873,0.9653530044828804
ATLC,0.5712053871338325,0.014994175793306863,0.7307534529871038
ATLO,1.9654631089367977e-22,9.2801270702868e-23,1.833417594743106e-83
ATLX,0.3917150165972315,0.06620789872508004,0.803180997863192
ATMC,1.6257938172782218e-10,2.0067760729452473e-06,4.5359244706568835e-06
ATMU,0.8036811956110443,0.7130780365019304,0.7804573146977595
ATMV,2.7287286310891707e-14,7.92826455510458e-11,9.051605815780984e-09
ATNF,1.6552706322770367e-20,3.020810719388472e-11,2.2910607938569484e-11
ATNI,0.1168806839536074,0.04310610991185637,0.14731773207312238
ATNM,9.861564836614345e-15,2.1690801036742908e-14,7.494984274034681e-34
ATO,9.30273035078625e-08,6.852430294109738e-08,1.1425654611447968e-11
ATOM,0.773952052672484,0.18107092640629352,0.6584668073393645
ATOS,0.982592363377403,0.5648506509754613,0.9872158965882507
ATPC,0.21344300559218166,0.007607187682796224,0.8770072250048447
ATR,0.0002525871460344379,0.0016606429857429772,0.02340382325185464
ATRA,0.6162862145220231,0.5176322994349125,0.803720491781316
ATRC,0.2005846116013409,0.010926546486826338,0.5782453606899767
ATRI,3.553175085443483e-20,2.342006706410314e-10,1.048540252749787e-09
ATRO,9.861564836366386e-15,1.2297883647401564e-14,6.616547212751322e-16
ATS,7.940335760965748e-06,1.3880844237368206e-06,2.4498425813796662e-14
ATSG,0.273055470545133,0.05620264983792489,0.2551067780315449
ATUS,0.7187010765784602,0.3462116419890492,0.9950492519509222
ATXG,1.7052698956436196e-15,5.439595546768409e-13,2.1894306967483804e-31
ATXI,0.9558728811155811,0.4540447740064537,0.9423714860414945
ATXS,0.9980231406212643,0.9845191069566178,0.9989355382574857
AU,0.9543000164598018,0.2589415943325045,0.8578660470367473
AUB,7.682212286859844e-09,2.507311283540664e-08,6.96630212739985e-10
AUBN,1.7624853993527764e-21,5.286521902975259e-22,5.029593286030709e-46
AUDC,0.9995158404618161,0.9858645408312816,0.993965770579583
AUGX,9.302730348400033e-08,6.779758586791061e-08,1.7679205736855927e-14
AUID,0.5170802387152647,0.02246269883897334,0.8046199064573659
AULT,0.07501702685930256,0.08270945761902815,0.3803211112113253
AUMN,2.1607126062074416e-05,0.006006504866074569,1.4077641282016378e-14
AUPH,0.03407797698740289,0.06083742255976676,0.1260049918534687
AUR,6.674084986179128e-05,0.000996200555893223,0.1891846840037985
AURA,0.9684148365693795,0.3849358859540086,0.8778882707295916
AUST,0.15682221520210715,0.009092757685436048,0.42012441847082915
AUTL,0.4439228182909061,0.35519801064332457,0.8858050102560003
AUUD,0.7046452347960335,0.2978092068182121,0.9084747215534162
AUVI,0.9659154980923907,0.003222937525126035,0.9164662616546497
AVA,0.026246696556045612,0.0590009882459086,0.023448807820431017
AVAH,0.988969695521964,0.8747242108184601,0.9550108404190921
AVAL,0.16684165784819693,0.029773457363806988,0.3292713983553136
AVAV,0.7116726322826158,0.9123792925685457,0.9882810871012487
AVB,2.5818538083268676e-05,0.07446872363755486,0.09240840176364917
AVD,1.7624853993527764e-21,4.583790079647729e-21,1.2466734871578096e-38
AVDL,0.0009961828553253227,0.07345936332938663,0.08738788398020458
AVDX,0.995126005032111,0.3627101430289288,0.9619873497007854
AVGO,0.7859066374623597,0.61888521785517,0.6214663725609865
AVGR,0.6940172471711569,0.34399500679155104,0.9249887645326083
AVHI,2.998979645825458e-11,1.2350994576664952e-11,4.4717658273731197e-14
AVIR,0.7549558456758626,0.171954655178445,0.9182773243737572
AVNS,0.9673632259720841,0.7984429733749525,0.9815985810530056
AVNT,0.7119495706932977,0.508869261948409,0.6298229048121053
AVNW,0.00040371064770778535,0.009367890171190107,0.022990694080812113
AVO,0.9710089301987065,0.9845296436383357,0.9664797103300755
AVPT,3.0237615647538514e-07,1.4185764052252562e-08,2.4901541195605626e-08
AVRO,0.6514472428285782,0.005652407532107495,0.8766323810145285
AVT,0.001685581235799205,0.01322285412632973,0.001794817333773624
AVTE,0.8138216808077959,0.129114587500901,0.850021212362764
AVTR,0.988561114584089,0.7216100248976675,0.9099097853137142
AVTX,0.9445631910565344,0.020788567134093272,0.9898396160253337
AVXL,1.7052698956434528e-15,1.7515084504135186e-11,2.969194593771727e-24
AVY,0.023908500091942786,0.015651043356457617,0.02037252530522271
AWH,0.09970106936058498,0.08522383668362987,0.9331978353750042
AWI,0.8136986763321052,0.16338639735614502,0.9542555483023762
AWIN,7.682212286859844e-09,2.3172886693584404e-08,2.985531262045304e-07
AWK,0.8883974839194442,0.7045817153587681,0.9275080115831815
AWR,1.1917533751920035e-19,1.1724201292584066e-18,8.183427518334664e-26
AWRE,0.7560433056928788,0.35495481840942766,0.4812872314443659
AWX,0.05820629432128288,0.07349362150789085,0.19698138859485348
AX,0.08321722365164474,0.12784389598365464,0.8005880202295468
AXDX,1.7624853993527764e-21,9.088957283331497e-22,8.137676826648819e-38
AXGN,5.418411762417041e-14,3.280080976395793e-14,1.213870969836865e-18
AXL,0.7371785579866799,0.4840948972084482,0.9099625465465451
AXNX,0.9108592336074378,0.9962013933553231,0.9391263722798057
AXON,0.1551373649128549,0.17577002822908572,0.8796054785966402
AXP,0.4346448023153553,0.219139435185566,0.4624606147811938
AXR,2.792591590734672e-06,0.0003423412854339143,3.4004114184498996e-05
AXS,0.9904940490169648,0.4507635133464305,0.9933185048410543
AXSM,0.45302426972744525,0.006287338479482485,0.9961173182249166
AXTA,0.8314874666990475,0.9538585135386561,0.9364104553455569
AXTI,0.3767534997137755,0.11880281358314282,0.9298948484581898
AY,0.5408223715019789,0.5103318870052054,0.40866879708597414
AYI,0.9607449257017878,0.18141659375063424,0.8961486772972843
AYRO,2.6054713055079316e-05,0.2077305265769679,0.3787467649203029
AYTU,1.4912433785651984e-20,4.125000296576618e-20,7.517577383291198e-44
AZ,0.48450947241631104,0.01641739840123302,0.44859318567819817
AZEK,0.9794585654016406,0.8704418196725668,0.9982380064368029
AZN,0.593896157728006,0.40548574634851653,0.5590167391181968
AZO,0.44761576164241845,0.447183220458504,0.6074247937208944
AZPN,0.12697488668114087,0.06080479314303977,0.20237705684588403
AZTA,0.02521442146129771,0.19288323607532087,0.20818215321117595
AZTR,0.003335686604633792,0.15119984670334297,0.3466758859910043
AZUL,0.3545706407954361,0.00981504083115281,0.8598989063922768
AZZ,9.08962653869114e-06,0.003300592349133491,0.003471084647743372
B,0.0009240025112180472,0.008704496435346876,0.025088910335705705
BA,0.6005083130175498,0.4103020168060023,0.5342106725277783
BABA,0.972967635056047,0.975434834122759,0.9669078434655465
BAC,5.116442988945231e-08,5.076202241593469e-07,7.800100108143999e-10
BACA,9.396376038786112e-07,1.612823409125047e-07,3.4097353143394436e-07
BACK,0.48077834433957156,0.0008954641298283272,0.9249175727892421
BAER,3.35858812566847e-05,0.13934304271677322,0.35575699355740287
BAFN,9.861564836612097e-15,1.068410783041974e-12,1.419516433993717e-13
BAH,0.2571820388563356,0.7901267771614202,0.3391592653598111
BAK,9.396376038798447e-07,8.779188209695468e-05,0.00025358288133858395
BALL,0.0006489496613859558,0.055365053897529104,0.0396949494010056
BALY,0.5612488535625595,0.018420640815195566,0.9424256626763059
BAM,0.5758745166459779,0.36052491092307315,0.382598132730985
BANC,0.0020208961868958264,0.15898189778470895,0.5364960984674778
BAND,0.7126954808844224,0.03464357993927236,0.5883328853108338
BANF,6.65514947538473e-12,1.6621311488514978e-10,2.880745589602897e-35
BANL,0.7139152358795237,0.05656984060567016,0.8358543318966245
BANR,0.0026616002805447403,0.00610983557944389,0.0048226611382437
BANX,0.7118467176694372,0.46213332539557694,0.5697335167262847
BAOS,0.7124692124595912,0.014174244591059981,0.7766019881307696
BAP,0.0007432374564734223,0.08673512389965277,0.30173626677274057
BARK,0.9424231342206701,0.14722901937180366,0.9051465721478745
BASE,0.8994409314153683,0.3792010229745614,0.9091566779179652
BATL,0.0007682122632325372,0.03259819071109704,0.27904621365946036
BATRA,0.6497536720847132,0.001985582161895927,0.8932907993603386
BATRK,0.4346449038693978,0.006168771088816527,0.8294205473498406
BAX,0.37392906206602905,0.5401061692188616,0.5255670506149455
BAYA,5.418411762417041e-14,1.015201243279732e-11,8.757665387209587e-15
BB,0.6141030394363158,0.8407509975038082,0.41990544061682156
BBAI,0.00011453887318582655,0.0019757959760138277,0.044895793420287045
BBAR,0.9723232857830011,0.3148103962427301,0.9742801042699369
BBCP,0.00021351971369904402,6.918320401587027e-05,0.0001675701013227856
BBD,0.986660686828022,0.856205438000155,0.9527759143062641
BBDC,0.832733663585271,0.9327985171762597,0.8428333058442542
BBDO,6.848147637150329e-07,7.149725301925001e-08,1.215416893782707e-10
BBGI,0.8379470288393959,0.35293699522016286,0.7354456276719552
BBIO,0.9802932768371763,0.9966790809687341,0.9675588494079305
BBLG,0.9902367401522407,0.09575206335866515,0.9298101846913598
BBSI,5.628808990362092e-05,0.0034920871045478474,0.0025130222549656356
BBU,0.21203413446473485,0.012346301648125557,0.7551778133767137
BBUC,0.7904012267504431,0.22970309997565308,0.7818055263828824
BBVA,7.940335760965748e-06,3.9086640608559895e-06,2.889013543502675e-12
BBW,0.6498358007138414,0.16074609162176834,0.7822327462117047
BBWI,0.04413699102991342,0.011605659077887687,0.05204546108689012
BBY,0.0001404186220033367,0.0042232904699350815,0.008730611905449548
BC,0.14111887212224017,0.0008919837927818808,0.3400412265048861
BCAB,0.9737741096911271,0.9876823085595603,0.985675055804369
BCAL,4.119965738911412e-46,8.884541428285112e-23,1.31589450865215e-26
BCAN,0.0003873412927065385,0.0014565250207038138,0.03921857236109394
BCBP,2.0603354188667595e-09,1.492304435795024e-07,1.1220937463615199e-09
BCC,0.801248575368425,0.745934618671847,0.7755645526063611
BCDA,0.0003355380858685536,0.00018204142257836333,0.00035017639590201506
BCE,9.316937479840893e-08,0.00265256703181338,0.005392609847462038
BCEL,0.9245690058512491,0.793209181799729,0.9993147635841798
BCH,5.6288089902894374e-05,2.4287640527463914e-05,5.4547467351959605e-08
BCLI,9.861564836675542e-15,2.257939801875679e-15,4.8070441919902423e-23
BCML,1.2879302107630592e-10,2.6086952272844268e-09,2.099224907897125e-08
BCO,0.200584789406417,0.282587879024077,0.2861830625126468
BCOV,0.9970559420870082,0.9825477124158881,0.9791286352105142
BCOW,0.1276436934905577,0.037010921598215285,0.30454697615129034
BCPC,0.05512463545206514,0.031466319421482924,0.06132384248032219
BCRX,2.879569607681726e-05,0.06387093021668311,0.2452500338209428
BCS,5.628808990356998e-05,0.00042334186702058563,0.0003773005935599001
BCSA,0.0009754145906120115,0.00975395214184327,0.0058014551258500635
BCSF,0.7266990615149181,0.17238918886470833,0.8794154302491543
BCTX,1.9654631078556781e-22,1.0237960825046983e-24,1.0712998884545095e-27
BCYC,0.4693588790753743,0.19147600365228412,0.9230976323723576
BDC,8.139025013696773e-06,0.0005459364527256453,0.0004780062591526441
BDL,3.0237615647538514e-07,5.434400815860413e-07,6.637965825290373e-17
BDN,1.0209841628133154e-05,3.497948135005804e-05,3.1636012624959726e-05
BDRX,0.41956929459704884,0.026607365806348482,0.6930389991902604
BDSX,0.9806292503248033,0.9914078813789569,0.9826185792179155
BDTX,0.9765444515658325,0.5976722567416832,0.940306554056654
BDX,0.5938961965153041,0.22376396228059992,0.3983715859448924
BE,0.8987265952199704,0.5485346858604155,0.9226608603186627
BEAM,0.8942811783903566,0.9019111517663525,0.8764472421302344
BEAT,0.9562951552415391,0.37067426711907503,0.9884352576721254
BECN,0.9253833068912292,0.5651461361341554,0.947596314385182
BEDU,0.7738238146374088,0.20378761301830994,0.8003509545888399
BEEM,0.0456372215749935,0.019080375048185938,0.04147079395415276
BEEP,0.7655029374477946,0.009080835996618575,0.9288696750514209
BEKE,0.7802198298092219,0.5689502040164816,0.8340907276308724
BELFA,2.1607126062074416e-05,0.002016622068004792,0.0005134819688559165
BELFB,0.8741840312070942,0.5819654847290725,0.8933360215012479
BEN,2.2142366130241384e-11,3.041473080674808e-07,1.6974149659276525e-12
BENF,0.00033553808586709346,0.00012603630476459642,0.0010970070870762738
BEP,0.17813072151630904,0.01403784658225582,0.5964053313466453
BEPC,0.4898022256236567,0.5209707091844074,0.43071974612702724
BERY,0.9665358943269643,0.892286014151813,0.9473794872307073
BEST,0.8532805424343554,0.5231115880321648,0.7948308198968076
BETR,0.0005212491960692642,1.7537301401981698e-06,0.5309748334955167
BFAC,0.0007682122009268211,0.0004266783567974945,0.009795204410179448
BFAM,0.41895974469402986,0.6358377228550243,0.6458459732558437
BFC,2.657571058763357e-26,1.224602001004215e-13,1.7422947515539366e-15
BFH,0.9038968642041534,0.027469069716895333,0.9723385516301922
BFI,5.4184120586510654e-14,1.3848448058030769e-14,1.1590239439469824e-15
BFIN,0.8941981755957655,0.24938642636539066,0.9062056315677202
BFLY,0.0779179515956625,1.479985705029492e-10,0.13056354372412038
BFRG,0.7661746310250844,0.2521888204068805,0.9030816867284102
BFRI,0.059681218061356844,0.048845222950797296,0.13542379009441996
BFS,2.5935366045916717e-05,0.026535140296461868,0.01932629602997027
BFST,0.983940558899167,0.7732400899102312,0.9377235370229512
BG,0.06288936174457027,0.07348528693695433,0.24288777828151864
BGC,0.7610423141123296,0.317387741101156,0.6637276484722752
BGFV,0.9876043328139578,0.5700963710495626,0.9936775378200603
BGI,0.0003355380858685536,0.00960995698473932,0.01896662426072948
BGNE,0.9133152341372779,0.7858337521967932,0.9298416435689679
BGS,0.9374083037733366,0.09924260657680606,0.8966525047891257
BGSF,6.438646606557114e-18,7.83850617919577e-20,2.1956526935894226e-26
BGXX,0.30354863368323337,0.0044761726564102045,0.835277099023838
BH,4.360664914332599e-17,3.7083979226728516e-16,1.5478388488295656e-33
BHAC,1.287930210608525e-10,4.256694458644707e-10,1.7534896171842664e-10
BHAT,0.99126146441398,0.5507237302406471,0.9976178460892133
BHB,0.0020357223532152524,0.004154047528090787,0.021387487909700353
BHC,2.7925915903504763e-06,1.7185675374678172e-05,1.6867270711782473e-07
BHE,2.7351554834571666e-08,0.0005718915775062561,0.0005029358356352286
BHF,0.7752350725113767,0.3390770430789515,0.9111347505589056
BHIL,0.025646422214326448,8.018009005489558e-05,0.07539374923542375
BHLB,0.30205516033085367,0.08500393096788661,0.11314746468088721
BHM,0.983037004717654,0.5820864522483897,0.9974569941956127
BHP,7.155264711221742e-07,0.010987703993443287,0.00520937742519989
BHR,0.8102449276970979,0.08167260245525276,0.9084335013740867
BHRB,2.060335418767007e-09,1.6990237123106901e-09,3.291335251839036e-09
BHVN,0.39568651828948154,0.7195975378188411,0.8570068300103297
BIAF,0.9130730470519529,0.03997417417821569,0.9580808501508552
BIDU,0.5449419193279266,0.011222378403199618,0.9595613656963551
BIG,0.045636993487114696,0.23045084791614323,0.42924654445409915
BIGC,0.9251735598683595,0.1578694072971334,0.960117216527898
BIIB,0.5378328398556127,0.2672052460815233,0.4523836240848744
BILI,0.7807528146938013,0.46792533083303733,0.821755479366874
BILL,0.9299378314023312,0.780783706108694,0.9931843896345123
BIMI,1.965463108937327e-22,5.459311280056787e-22,1.859453876340881e-44
BIO,6.909396737579835e-06,0.011236661520954927,0.0633108590745538
BIOL,0.0010496168378673065,0.259131075250006,0.30095843700525005
BIOR,0.6866007122031452,0.04616930483848114,0.5774378395975053
BIOX,9.302730350926284e-08,1.6349059007378747e-08,3.2481939420630216e-11
BIP,0.789209280242056,0.17098801670519814,0.6026833681804117
BIPC,0.8995343617310175,0.7274531597483396,0.7186607148247364
